ga,bmi,tau,q_y
15.3,33.92623703353835,0.2,0.05175237886741144
15.4,33.92623703353835,0.2,0.05175237886741144
15.5,33.92623703353835,0.2,0.05175237886741144
15.600000000000001,33.92623703353835,0.2,0.05175237886741144
15.7,33.92623703353835,0.2,0.05175237886741144
15.8,33.92623703353835,0.2,0.05175237886741144
15.9,33.92623703353835,0.2,0.05175237886741144
16.0,33.92623703353835,0.2,0.05175237886741144
16.1,33.92623703353835,0.2,0.05175237886741144
16.2,33.92623703353835,0.2,0.05175237886741144
16.3,33.92623703353835,0.2,0.05175237886741144
16.4,33.92623703353835,0.2,0.05175237886741144
16.5,33.92623703353835,0.2,0.05175237886741144
16.6,33.92623703353835,0.2,0.05175237886741144
16.7,33.92623703353835,0.2,0.05175237886741144
16.8,33.92623703353835,0.2,0.05175237886741144
16.9,33.92623703353835,0.2,0.05175237886741144
17.0,33.92623703353835,0.2,0.05175237886741144
17.1,33.92623703353835,0.2,0.05175237886741144
17.2,33.92623703353835,0.2,0.05175237886741144
17.3,33.92623703353835,0.2,0.05175237886741144
17.4,33.92623703353835,0.2,0.05175237886741144
17.5,33.92623703353835,0.2,0.05175237886741144
17.6,33.92623703353835,0.2,0.05175237886741144
17.7,33.92623703353835,0.2,0.05175237886741144
17.8,33.92623703353835,0.2,0.05175237886741144
17.9,33.92623703353835,0.2,0.05175237886741144
18.0,33.92623703353835,0.2,0.05175237886741144
18.1,33.92623703353835,0.2,0.05175237886741144
18.200000000000003,33.92623703353835,0.2,0.05175237886741144
18.3,33.92623703353835,0.2,0.05175237886741144
18.4,33.92623703353835,0.2,0.05175237886741144
18.5,33.92623703353835,0.2,0.05175237886741144
18.6,33.92623703353835,0.2,0.05175237886741144
18.700000000000003,33.92623703353835,0.2,0.05175237886741144
18.8,33.92623703353835,0.2,0.05175237886741144
18.9,33.92623703353835,0.2,0.05175237886741144
19.0,33.92623703353835,0.2,0.05175237886741144
19.1,33.92623703353835,0.2,0.05175237886741144
19.200000000000003,33.92623703353835,0.2,0.05175237886741144
19.3,33.92623703353835,0.2,0.05175237886741144
19.4,33.92623703353835,0.2,0.05175237886741144
19.5,33.92623703353835,0.2,0.05175237886741144
19.6,33.92623703353835,0.2,0.05175237886741144
19.700000000000003,33.92623703353835,0.2,0.05175237886741144
19.8,33.92623703353835,0.2,0.05175237886741144
19.9,33.92623703353835,0.2,0.05175237886741144
20.0,33.92623703353835,0.2,0.05175237886741144
20.1,33.92623703353835,0.2,0.05175237886741144
20.200000000000003,33.92623703353835,0.2,0.05175237886741144
20.3,33.92623703353835,0.2,0.05175237886741144
20.4,33.92623703353835,0.2,0.05175237886741144
20.5,33.92623703353835,0.2,0.05175237886741144
20.6,33.92623703353835,0.2,0.05175237886741144
20.700000000000003,33.92623703353835,0.2,0.05175237886741144
20.8,33.92623703353835,0.2,0.05175237886741144
20.9,33.92623703353835,0.2,0.05175237886741144
21.0,33.92623703353835,0.2,0.05175237886741144
21.1,33.92623703353835,0.2,0.05175237886741144
21.200000000000003,33.92623703353835,0.2,0.05175237886741144
21.3,33.92623703353835,0.2,0.05175237886741144
21.4,33.92623703353835,0.2,0.05175237886741144
21.5,33.92623703353835,0.2,0.05175237886741144
21.6,33.92623703353835,0.2,0.05175237886741144
21.700000000000003,33.92623703353835,0.2,0.05175237886741144
21.8,33.92623703353835,0.2,0.05175237886741144
21.9,33.92623703353835,0.2,0.05175237886741144
22.0,33.92623703353835,0.2,0.05175237886741144
22.1,33.92623703353835,0.2,0.05175237886741144
22.200000000000003,33.92623703353835,0.2,0.05175237886741144
22.3,33.92623703353835,0.2,0.05175237886741144
22.4,33.92623703353835,0.2,0.05175237886741144
22.5,33.92623703353835,0.2,0.05175237886741144
22.6,33.92623703353835,0.2,0.05175237886741144
22.700000000000003,33.92623703353835,0.2,0.05215030043096254
22.8,33.92623703353835,0.2,0.05288854178172822
22.9,33.92623703353835,0.2,0.05363802246208922
23.0,33.92623703353835,0.2,0.05439736006993453
23.1,33.92623703353835,0.2,0.05516509166117501
23.200000000000003,33.92623703353835,0.2,0.055939671627798414
23.3,33.92623703353835,0.2,0.05671946999062939
23.4,33.92623703353835,0.2,0.057502771141984134
23.5,33.92623703353835,0.2,0.05828777307377906
23.6,33.92623703353835,0.2,0.0590725871266837
23.700000000000003,33.92623703353835,0.2,0.05985523829554521
23.8,33.92623703353835,0.2,0.06063366612557096
23.9,33.92623703353835,0.2,0.0614057262325891
24.0,33.92623703353835,0.2,0.06216919247913596
24.1,33.92623703353835,0.2,0.06292175983610303
24.200000000000003,33.92623703353835,0.2,0.06366104795723804
24.3,33.92623703353835,0.2,0.06438460549090562
24.4,33.92623703353835,0.2,0.06508991515020783
24.5,33.92623703353835,0.2,0.06577439955880557
24.6,33.92623703353835,0.2,0.06643609874987753
24.700000000000003,33.92623703353835,0.2,0.06707573797305516
24.8,33.92623703353835,0.2,0.06769480047624758
24.9,33.92623703353835,0.2,0.06829486365909009
25.0,33.92623703353835,0.2,0.06887759373538598
10.0,30.208805577903597,0.25,0.04634948830299084
10.1,30.208805577903597,0.25,0.04634948830299084
10.2,30.208805577903597,0.25,0.04634948830299084
10.3,30.208805577903597,0.25,0.04634948830299084
10.4,30.208805577903597,0.25,0.04634948830299084
10.5,30.208805577903597,0.25,0.04634948830299084
10.6,30.208805577903597,0.25,0.04634948830299084
10.7,30.208805577903597,0.25,0.04634948830299084
10.8,30.208805577903597,0.25,0.04634948830299084
10.9,30.208805577903597,0.25,0.04634948830299084
11.0,30.208805577903597,0.25,0.04634948830299084
11.1,30.208805577903597,0.25,0.046460362888610635
11.2,30.208805577903597,0.25,0.046594336058760545
11.3,30.208805577903597,0.25,0.04675031795882943
11.4,30.208805577903597,0.25,0.046927233209523064
11.5,30.208805577903597,0.25,0.047124015719480154
11.6,30.208805577903597,0.25,0.04733960378370905
11.7,30.208805577903597,0.25,0.047572935455838204
11.8,30.208805577903597,0.25,0.04782294418520593
11.9,30.208805577903597,0.25,0.048088554712644185
12.0,30.208805577903597,0.25,0.04836867922146305
12.1,30.208805577903597,0.25,0.0486622137426127
12.2,30.208805577903597,0.25,0.04896803481530501
12.3,30.208805577903597,0.25,0.049284996406497264
12.4,30.208805577903597,0.25,0.0496119270946175
12.5,30.208805577903597,0.25,0.04994762752468683
12.6,30.208805577903597,0.25,0.050290868143621735
12.7,30.208805577903597,0.25,0.05064038722593416
12.8,30.208805577903597,0.25,0.0509948892012995
12.9,30.208805577903597,0.25,0.05135304329652875
13.0,30.208805577903597,0.25,0.05171348250534248
13.1,30.208805577903597,0.25,0.052074802899994985
13.2,30.208805577903597,0.25,0.05243556329923938
13.3,30.208805577903597,0.25,0.05279428530733353
13.4,30.208805577903597,0.25,0.0531494537387633
13.5,30.208805577903597,0.25,0.053499517443089666
13.6,30.208805577903597,0.25,0.05384289054381092
13.7,30.208805577903597,0.25,0.05417795410434631
13.8,30.208805577903597,0.25,0.054503058233208314
13.9,30.208805577903597,0.25,0.05481652463910466
14.0,30.208805577903597,0.25,0.05511664964512673
14.100000000000001,30.208805577903597,0.25,0.05540170766929846
14.2,30.208805577903597,0.25,0.05566995517661301
14.3,30.208805577903597,0.25,0.05591963510524169
14.4,30.208805577903597,0.25,0.05614898176688555
14.5,30.208805577903597,0.25,0.056356226218254084
14.600000000000001,30.208805577903597,0.25,0.0565396020973806
14.7,30.208805577903597,0.25,0.05669735191496525
14.8,30.208805577903597,0.25,0.0568277337871533
14.9,30.208805577903597,0.25,0.05692902859212787
15.0,30.208805577903597,0.25,0.05699954752864455
15.100000000000001,30.208805577903597,0.25,0.057037640050175364
15.2,30.208805577903597,0.25,0.05704170214365966
15.3,30.208805577903597,0.25,0.05704170214365966
15.4,30.208805577903597,0.25,0.05704170214365966
15.5,30.208805577903597,0.25,0.05704170214365966
15.600000000000001,30.208805577903597,0.25,0.05704170214365966
15.7,30.208805577903597,0.25,0.05704170214365966
15.8,30.208805577903597,0.25,0.05704170214365966
15.9,30.208805577903597,0.25,0.05704170214365966
16.0,30.208805577903597,0.25,0.05704170214365966
16.1,30.208805577903597,0.25,0.05704170214365966
16.2,30.208805577903597,0.25,0.05704170214365966
16.3,30.208805577903597,0.25,0.05704170214365966
16.4,30.208805577903597,0.25,0.05704170214365966
16.5,30.208805577903597,0.25,0.05704170214365966
16.6,30.208805577903597,0.25,0.05704170214365966
16.7,30.208805577903597,0.25,0.05704170214365966
16.8,30.208805577903597,0.25,0.05704170214365966
16.9,30.208805577903597,0.25,0.05704170214365966
17.0,30.208805577903597,0.25,0.05704170214365966
17.1,30.208805577903597,0.25,0.05704170214365966
17.2,30.208805577903597,0.25,0.05704170214365966
17.3,30.208805577903597,0.25,0.05704170214365966
17.4,30.208805577903597,0.25,0.05704170214365966
17.5,30.208805577903597,0.25,0.05704170214365966
17.6,30.208805577903597,0.25,0.05704170214365966
17.7,30.208805577903597,0.25,0.05704170214365966
17.8,30.208805577903597,0.25,0.05704170214365966
17.9,30.208805577903597,0.25,0.05704170214365966
18.0,30.208805577903597,0.25,0.05704170214365966
18.1,30.208805577903597,0.25,0.05704170214365966
18.200000000000003,30.208805577903597,0.25,0.05704170214365966
18.3,30.208805577903597,0.25,0.05704170214365966
18.4,30.208805577903597,0.25,0.05704170214365966
18.5,30.208805577903597,0.25,0.05704170214365966
18.6,30.208805577903597,0.25,0.05704170214365966
18.700000000000003,30.208805577903597,0.25,0.05704170214365966
18.8,30.208805577903597,0.25,0.05704170214365966
18.9,30.208805577903597,0.25,0.05704170214365966
19.0,30.208805577903597,0.25,0.05704170214365966
19.1,30.208805577903597,0.25,0.05704170214365966
19.200000000000003,30.208805577903597,0.25,0.05704170214365966
19.3,30.208805577903597,0.25,0.05704170214365966
19.4,30.208805577903597,0.25,0.05704170214365966
19.5,30.208805577903597,0.25,0.05704170214365966
19.6,30.208805577903597,0.25,0.05704170214365966
19.700000000000003,30.208805577903597,0.25,0.05704170214365966
19.8,30.208805577903597,0.25,0.05704170214365966
19.9,30.208805577903597,0.25,0.05704170214365966
20.0,30.208805577903597,0.25,0.05704170214365966
20.1,30.208805577903597,0.25,0.05704170214365966
20.200000000000003,30.208805577903597,0.25,0.05704170214365966
20.3,30.208805577903597,0.25,0.05704170214365966
20.4,30.208805577903597,0.25,0.05704170214365966
20.5,30.208805577903597,0.25,0.05704170214365966
20.6,30.208805577903597,0.25,0.05704170214365966
20.700000000000003,30.208805577903597,0.25,0.05704170214365966
20.8,30.208805577903597,0.25,0.05704170214365966
20.9,30.208805577903597,0.25,0.05704170214365966
21.0,30.208805577903597,0.25,0.05704170214365966
21.1,30.208805577903597,0.25,0.05704170214365966
21.200000000000003,30.208805577903597,0.25,0.05704170214365966
21.3,30.208805577903597,0.25,0.05704170214365966
21.4,30.208805577903597,0.25,0.05704170214365966
21.5,30.208805577903597,0.25,0.05704170214365966
21.6,30.208805577903597,0.25,0.05704170214365966
21.700000000000003,30.208805577903597,0.25,0.05704170214365966
21.8,30.208805577903597,0.25,0.05704170214365966
21.9,30.208805577903597,0.25,0.05704170214365966
22.0,30.208805577903597,0.25,0.05704170214365966
22.1,30.208805577903597,0.25,0.05704170214365966
22.200000000000003,30.208805577903597,0.25,0.05704170214365966
22.3,30.208805577903597,0.25,0.05704170214365966
22.4,30.208805577903597,0.25,0.05704170214365966
22.5,30.208805577903597,0.25,0.05704170214365966
22.6,30.208805577903597,0.25,0.05704170214365966
22.700000000000003,30.208805577903597,0.25,0.05710707097289828
22.8,30.208805577903597,0.25,0.05790348831106654
22.9,30.208805577903597,0.25,0.058705680328853725
23.0,30.208805577903597,0.25,0.0595114974636078
23.1,30.208805577903597,0.25,0.060318681650844905
23.200000000000003,30.208805577903597,0.25,0.06112486606947996
23.3,30.208805577903597,0.25,0.06192757572812178
23.4,30.208805577903597,0.25,0.0627242289449546
23.5,30.208805577903597,0.25,0.06351213977171943
23.6,30.208805577903597,0.25,0.06428852140953961
23.700000000000003,30.208805577903597,0.25,0.0650504906607997
23.8,30.208805577903597,0.25,0.06579507345694928
23.9,30.208805577903597,0.25,0.06651921149700037
24.0,30.208805577903597,0.25,0.06721977002559891
24.1,30.208805577903597,0.25,0.06789354677288349
24.200000000000003,30.208805577903597,0.25,0.06853728207094312
24.3,30.208805577903597,0.25,0.06914767015353766
24.4,30.208805577903597,0.25,0.0697213716369036
24.5,30.208805577903597,0.25,0.07025502716993087
24.6,30.208805577903597,0.25,0.07074627857062503
24.700000000000003,30.208805577903597,0.25,0.07119685072821906
24.8,30.208805577903597,0.25,0.07160961604532683
24.9,30.208805577903597,0.25,0.07198758462572565
25.0,30.208805577903597,0.25,0.07233388836012272
10.0,31.8115975966851,0.25,0.04634948830299084
10.1,31.8115975966851,0.25,0.04634948830299084
10.2,31.8115975966851,0.25,0.04634948830299084
10.3,31.8115975966851,0.25,0.04634948830299084
10.4,31.8115975966851,0.25,0.04634948830299084
10.5,31.8115975966851,0.25,0.04634948830299084
10.6,31.8115975966851,0.25,0.04634948830299084
10.7,31.8115975966851,0.25,0.04634948830299084
10.8,31.8115975966851,0.25,0.04634948830299084
10.9,31.8115975966851,0.25,0.04634948830299084
11.0,31.8115975966851,0.25,0.04634948830299084
11.1,31.8115975966851,0.25,0.046460362888610635
11.2,31.8115975966851,0.25,0.046594336058760545
11.3,31.8115975966851,0.25,0.04675031795882943
11.4,31.8115975966851,0.25,0.046927233209523064
11.5,31.8115975966851,0.25,0.047124015719480154
11.6,31.8115975966851,0.25,0.04733960378370905
11.7,31.8115975966851,0.25,0.047572935455838204
11.8,31.8115975966851,0.25,0.04782294418520593
11.9,31.8115975966851,0.25,0.048088554712644185
12.0,31.8115975966851,0.25,0.04836867922146305
12.1,31.8115975966851,0.25,0.0486622137426127
12.2,31.8115975966851,0.25,0.04896803481530501
12.3,31.8115975966851,0.25,0.049284996406497264
12.4,31.8115975966851,0.25,0.0496119270946175
12.5,31.8115975966851,0.25,0.04994762752468683
12.6,31.8115975966851,0.25,0.050290868143621735
12.7,31.8115975966851,0.25,0.05064038722593416
12.8,31.8115975966851,0.25,0.0509948892012995
12.9,31.8115975966851,0.25,0.05135304329652875
13.0,31.8115975966851,0.25,0.05171348250534248
13.1,31.8115975966851,0.25,0.052074802899994985
13.2,31.8115975966851,0.25,0.05243556329923938
13.3,31.8115975966851,0.25,0.05279428530733353
13.4,31.8115975966851,0.25,0.0531494537387633
13.5,31.8115975966851,0.25,0.053499517443089666
13.6,31.8115975966851,0.25,0.05384289054381092
13.7,31.8115975966851,0.25,0.05417795410434631
13.8,31.8115975966851,0.25,0.054503058233208314
13.9,31.8115975966851,0.25,0.05481652463910466
14.0,31.8115975966851,0.25,0.05511664964512673
14.100000000000001,31.8115975966851,0.25,0.05540170766929846
14.2,31.8115975966851,0.25,0.05566995517661301
14.3,31.8115975966851,0.25,0.05591963510524169
14.4,31.8115975966851,0.25,0.05614898176688555
14.5,31.8115975966851,0.25,0.056356226218254084
14.600000000000001,31.8115975966851,0.25,0.0565396020973806
14.7,31.8115975966851,0.25,0.05669735191496525
14.8,31.8115975966851,0.25,0.0568277337871533
14.9,31.8115975966851,0.25,0.05692902859212787
15.0,31.8115975966851,0.25,0.05699954752864455
15.100000000000001,31.8115975966851,0.25,0.057037640050175364
15.2,31.8115975966851,0.25,0.05704170214365966
15.3,31.8115975966851,0.25,0.05704170214365966
15.4,31.8115975966851,0.25,0.05704170214365966
15.5,31.8115975966851,0.25,0.05704170214365966
15.600000000000001,31.8115975966851,0.25,0.05704170214365966
15.7,31.8115975966851,0.25,0.05704170214365966
15.8,31.8115975966851,0.25,0.05704170214365966
15.9,31.8115975966851,0.25,0.05704170214365966
16.0,31.8115975966851,0.25,0.05704170214365966
16.1,31.8115975966851,0.25,0.05704170214365966
16.2,31.8115975966851,0.25,0.05704170214365966
16.3,31.8115975966851,0.25,0.05704170214365966
16.4,31.8115975966851,0.25,0.05704170214365966
16.5,31.8115975966851,0.25,0.05704170214365966
16.6,31.8115975966851,0.25,0.05704170214365966
16.7,31.8115975966851,0.25,0.05704170214365966
16.8,31.8115975966851,0.25,0.05704170214365966
16.9,31.8115975966851,0.25,0.05704170214365966
17.0,31.8115975966851,0.25,0.05704170214365966
17.1,31.8115975966851,0.25,0.05704170214365966
17.2,31.8115975966851,0.25,0.05704170214365966
17.3,31.8115975966851,0.25,0.05704170214365966
17.4,31.8115975966851,0.25,0.05704170214365966
17.5,31.8115975966851,0.25,0.05704170214365966
17.6,31.8115975966851,0.25,0.05704170214365966
17.7,31.8115975966851,0.25,0.05704170214365966
17.8,31.8115975966851,0.25,0.05704170214365966
17.9,31.8115975966851,0.25,0.05704170214365966
18.0,31.8115975966851,0.25,0.05704170214365966
18.1,31.8115975966851,0.25,0.05704170214365966
18.200000000000003,31.8115975966851,0.25,0.05704170214365966
18.3,31.8115975966851,0.25,0.05704170214365966
18.4,31.8115975966851,0.25,0.05704170214365966
18.5,31.8115975966851,0.25,0.05704170214365966
18.6,31.8115975966851,0.25,0.05704170214365966
18.700000000000003,31.8115975966851,0.25,0.05704170214365966
18.8,31.8115975966851,0.25,0.05704170214365966
18.9,31.8115975966851,0.25,0.05704170214365966
19.0,31.8115975966851,0.25,0.05704170214365966
19.1,31.8115975966851,0.25,0.05704170214365966
19.200000000000003,31.8115975966851,0.25,0.05704170214365966
19.3,31.8115975966851,0.25,0.05704170214365966
19.4,31.8115975966851,0.25,0.05704170214365966
19.5,31.8115975966851,0.25,0.05704170214365966
19.6,31.8115975966851,0.25,0.05704170214365966
19.700000000000003,31.8115975966851,0.25,0.05704170214365966
19.8,31.8115975966851,0.25,0.05704170214365966
19.9,31.8115975966851,0.25,0.05704170214365966
20.0,31.8115975966851,0.25,0.05704170214365966
20.1,31.8115975966851,0.25,0.05704170214365966
20.200000000000003,31.8115975966851,0.25,0.05704170214365966
20.3,31.8115975966851,0.25,0.05704170214365966
20.4,31.8115975966851,0.25,0.05704170214365966
20.5,31.8115975966851,0.25,0.05704170214365966
20.6,31.8115975966851,0.25,0.05704170214365966
20.700000000000003,31.8115975966851,0.25,0.05704170214365966
20.8,31.8115975966851,0.25,0.05704170214365966
20.9,31.8115975966851,0.25,0.05704170214365966
21.0,31.8115975966851,0.25,0.05704170214365966
21.1,31.8115975966851,0.25,0.05704170214365966
21.200000000000003,31.8115975966851,0.25,0.05704170214365966
21.3,31.8115975966851,0.25,0.05704170214365966
21.4,31.8115975966851,0.25,0.05704170214365966
21.5,31.8115975966851,0.25,0.05704170214365966
21.6,31.8115975966851,0.25,0.05704170214365966
21.700000000000003,31.8115975966851,0.25,0.05704170214365966
21.8,31.8115975966851,0.25,0.05704170214365966
21.9,31.8115975966851,0.25,0.05704170214365966
22.0,31.8115975966851,0.25,0.05704170214365966
22.1,31.8115975966851,0.25,0.05704170214365966
22.200000000000003,31.8115975966851,0.25,0.05704170214365966
22.3,31.8115975966851,0.25,0.05704170214365966
22.4,31.8115975966851,0.25,0.05704170214365966
22.5,31.8115975966851,0.25,0.05704170214365966
22.6,31.8115975966851,0.25,0.05704170214365966
22.700000000000003,31.8115975966851,0.25,0.05710707097289828
22.8,31.8115975966851,0.25,0.05790348831106654
22.9,31.8115975966851,0.25,0.058705680328853725
23.0,31.8115975966851,0.25,0.0595114974636078
23.1,31.8115975966851,0.25,0.060318681650844905
23.200000000000003,31.8115975966851,0.25,0.06112486606947996
23.3,31.8115975966851,0.25,0.06192757572812178
23.4,31.8115975966851,0.25,0.0627242289449546
23.5,31.8115975966851,0.25,0.06351213977171943
23.6,31.8115975966851,0.25,0.06428852140953961
23.700000000000003,31.8115975966851,0.25,0.0650504906607997
23.8,31.8115975966851,0.25,0.06579507345694928
23.9,31.8115975966851,0.25,0.06651921149700037
24.0,31.8115975966851,0.25,0.06721977002559891
24.1,31.8115975966851,0.25,0.06789354677288349
24.200000000000003,31.8115975966851,0.25,0.06853728207094312
24.3,31.8115975966851,0.25,0.06914767015353766
24.4,31.8115975966851,0.25,0.0697213716369036
24.5,31.8115975966851,0.25,0.07025502716993087
24.6,31.8115975966851,0.25,0.07074627857062503
24.700000000000003,31.8115975966851,0.25,0.07119685072821906
24.8,31.8115975966851,0.25,0.07160961604532683
24.9,31.8115975966851,0.25,0.07198758462572565
25.0,31.8115975966851,0.25,0.07233388836012272
10.0,33.92623703353835,0.25,0.04634948830299084
10.1,33.92623703353835,0.25,0.04634948830299084
10.2,33.92623703353835,0.25,0.04634948830299084
10.3,33.92623703353835,0.25,0.04634948830299084
10.4,33.92623703353835,0.25,0.04634948830299084
10.5,33.92623703353835,0.25,0.04634948830299084
10.6,33.92623703353835,0.25,0.04634948830299084
10.7,33.92623703353835,0.25,0.04634948830299084
10.8,33.92623703353835,0.25,0.04634948830299084
10.9,33.92623703353835,0.25,0.04634948830299084
11.0,33.92623703353835,0.25,0.04634948830299084
11.1,33.92623703353835,0.25,0.046460362888610635
11.2,33.92623703353835,0.25,0.046594336058760545
11.3,33.92623703353835,0.25,0.04675031795882943
11.4,33.92623703353835,0.25,0.046927233209523064
11.5,33.92623703353835,0.25,0.047124015719480154
11.6,33.92623703353835,0.25,0.04733960378370905
11.7,33.92623703353835,0.25,0.047572935455838204
11.8,33.92623703353835,0.25,0.04782294418520593
11.9,33.92623703353835,0.25,0.048088554712644185
12.0,33.92623703353835,0.25,0.04836867922146305
12.1,33.92623703353835,0.25,0.0486622137426127
12.2,33.92623703353835,0.25,0.04896803481530501
12.3,33.92623703353835,0.25,0.049284996406497264
12.4,33.92623703353835,0.25,0.0496119270946175
12.5,33.92623703353835,0.25,0.04994762752468683
12.6,33.92623703353835,0.25,0.050290868143621735
12.7,33.92623703353835,0.25,0.05064038722593416
12.8,33.92623703353835,0.25,0.0509948892012995
12.9,33.92623703353835,0.25,0.05135304329652875
13.0,33.92623703353835,0.25,0.05171348250534248
13.1,33.92623703353835,0.25,0.052074802899994985
13.2,33.92623703353835,0.25,0.05243556329923938
13.3,33.92623703353835,0.25,0.05279428530733353
13.4,33.92623703353835,0.25,0.0531494537387633
13.5,33.92623703353835,0.25,0.053499517443089666
13.6,33.92623703353835,0.25,0.05384289054381092
13.7,33.92623703353835,0.25,0.05417795410434631
13.8,33.92623703353835,0.25,0.054503058233208314
13.9,33.92623703353835,0.25,0.05481652463910466
14.0,33.92623703353835,0.25,0.05511664964512673
14.100000000000001,33.92623703353835,0.25,0.05540170766929846
14.2,33.92623703353835,0.25,0.05566995517661301
14.3,33.92623703353835,0.25,0.05591963510524169
14.4,33.92623703353835,0.25,0.05614898176688555
14.5,33.92623703353835,0.25,0.056356226218254084
14.600000000000001,33.92623703353835,0.25,0.0565396020973806
14.7,33.92623703353835,0.25,0.05669735191496525
14.8,33.92623703353835,0.25,0.0568277337871533
14.9,33.92623703353835,0.25,0.05692902859212787
15.0,33.92623703353835,0.25,0.05699954752864455
15.100000000000001,33.92623703353835,0.25,0.057037640050175364
15.2,33.92623703353835,0.25,0.05704170214365966
15.3,33.92623703353835,0.25,0.05704170214365966
15.4,33.92623703353835,0.25,0.05704170214365966
15.5,33.92623703353835,0.25,0.05704170214365966
15.600000000000001,33.92623703353835,0.25,0.05704170214365966
15.7,33.92623703353835,0.25,0.05704170214365966
15.8,33.92623703353835,0.25,0.05704170214365966
15.9,33.92623703353835,0.25,0.05704170214365966
16.0,33.92623703353835,0.25,0.05704170214365966
16.1,33.92623703353835,0.25,0.05704170214365966
16.2,33.92623703353835,0.25,0.05704170214365966
16.3,33.92623703353835,0.25,0.05704170214365966
16.4,33.92623703353835,0.25,0.05704170214365966
16.5,33.92623703353835,0.25,0.05704170214365966
16.6,33.92623703353835,0.25,0.05704170214365966
16.7,33.92623703353835,0.25,0.05704170214365966
16.8,33.92623703353835,0.25,0.05704170214365966
16.9,33.92623703353835,0.25,0.05704170214365966
17.0,33.92623703353835,0.25,0.05704170214365966
17.1,33.92623703353835,0.25,0.05704170214365966
17.2,33.92623703353835,0.25,0.05704170214365966
17.3,33.92623703353835,0.25,0.05704170214365966
17.4,33.92623703353835,0.25,0.05704170214365966
17.5,33.92623703353835,0.25,0.05704170214365966
17.6,33.92623703353835,0.25,0.05704170214365966
17.7,33.92623703353835,0.25,0.05704170214365966
17.8,33.92623703353835,0.25,0.05704170214365966
17.9,33.92623703353835,0.25,0.05704170214365966
18.0,33.92623703353835,0.25,0.05704170214365966
18.1,33.92623703353835,0.25,0.05704170214365966
18.200000000000003,33.92623703353835,0.25,0.05704170214365966
18.3,33.92623703353835,0.25,0.05704170214365966
18.4,33.92623703353835,0.25,0.05704170214365966
18.5,33.92623703353835,0.25,0.05704170214365966
18.6,33.92623703353835,0.25,0.05704170214365966
18.700000000000003,33.92623703353835,0.25,0.05704170214365966
18.8,33.92623703353835,0.25,0.05704170214365966
18.9,33.92623703353835,0.25,0.05704170214365966
19.0,33.92623703353835,0.25,0.05704170214365966
19.1,33.92623703353835,0.25,0.05704170214365966
19.200000000000003,33.92623703353835,0.25,0.05704170214365966
19.3,33.92623703353835,0.25,0.05704170214365966
19.4,33.92623703353835,0.25,0.05704170214365966
19.5,33.92623703353835,0.25,0.05704170214365966
19.6,33.92623703353835,0.25,0.05704170214365966
19.700000000000003,33.92623703353835,0.25,0.05704170214365966
19.8,33.92623703353835,0.25,0.05704170214365966
19.9,33.92623703353835,0.25,0.05704170214365966
20.0,33.92623703353835,0.25,0.05704170214365966
20.1,33.92623703353835,0.25,0.05704170214365966
20.200000000000003,33.92623703353835,0.25,0.05704170214365966
20.3,33.92623703353835,0.25,0.05704170214365966
20.4,33.92623703353835,0.25,0.05704170214365966
20.5,33.92623703353835,0.25,0.05704170214365966
20.6,33.92623703353835,0.25,0.05704170214365966
20.700000000000003,33.92623703353835,0.25,0.05704170214365966
20.8,33.92623703353835,0.25,0.05704170214365966
20.9,33.92623703353835,0.25,0.05704170214365966
21.0,33.92623703353835,0.25,0.05704170214365966
21.1,33.92623703353835,0.25,0.05704170214365966
21.200000000000003,33.92623703353835,0.25,0.05704170214365966
21.3,33.92623703353835,0.25,0.05704170214365966
21.4,33.92623703353835,0.25,0.05704170214365966
21.5,33.92623703353835,0.25,0.05704170214365966
21.6,33.92623703353835,0.25,0.05704170214365966
21.700000000000003,33.92623703353835,0.25,0.05704170214365966
21.8,33.92623703353835,0.25,0.05704170214365966
21.9,33.92623703353835,0.25,0.05704170214365966
22.0,33.92623703353835,0.25,0.05704170214365966
22.1,33.92623703353835,0.25,0.05704170214365966
22.200000000000003,33.92623703353835,0.25,0.05704170214365966
22.3,33.92623703353835,0.25,0.05704170214365966
22.4,33.92623703353835,0.25,0.05704170214365966
22.5,33.92623703353835,0.25,0.05704170214365966
22.6,33.92623703353835,0.25,0.05704170214365966
22.700000000000003,33.92623703353835,0.25,0.05710707097289828
22.8,33.92623703353835,0.25,0.05790348831106654
22.9,33.92623703353835,0.25,0.058705680328853725
23.0,33.92623703353835,0.25,0.0595114974636078
23.1,33.92623703353835,0.25,0.060318681650844905
23.200000000000003,33.92623703353835,0.25,0.06112486606947996
23.3,33.92623703353835,0.25,0.06192757572812178
23.4,33.92623703353835,0.25,0.0627242289449546
23.5,33.92623703353835,0.25,0.06351213977171943
23.6,33.92623703353835,0.25,0.06428852140953961
23.700000000000003,33.92623703353835,0.25,0.0650504906607997
23.8,33.92623703353835,0.25,0.06579507345694928
23.9,33.92623703353835,0.25,0.06651921149700037
24.0,33.92623703353835,0.25,0.06721977002559891
24.1,33.92623703353835,0.25,0.06789354677288349
24.200000000000003,33.92623703353835,0.25,0.06853728207094312
24.3,33.92623703353835,0.25,0.06914767015353766
24.4,33.92623703353835,0.25,0.0697213716369036
24.5,33.92623703353835,0.25,0.07025502716993087
24.6,33.92623703353835,0.25,0.07074627857062503
24.700000000000003,33.92623703353835,0.25,0.07119685072821906
