ga,group,model_form,p_marg
10.6,G5,linear_monotone,0.7138660189406957
10.7,G5,linear_monotone,0.7145099900844537
10.8,G5,linear_monotone,0.7151539612282116
10.9,G5,linear_monotone,0.7157964671397835
11.0,G5,linear_monotone,0.7164389381509793
11.1,G5,linear_monotone,0.717081003331009
11.2,G5,linear_monotone,0.7177219589450836
11.3,G5,linear_monotone,0.7183629145591582
11.4,G5,linear_monotone,0.7190030147837976
11.5,G5,linear_monotone,0.7196424398424481
11.6,G5,linear_monotone,0.7202818649010987
11.7,G5,linear_monotone,0.7209199762791779
11.8,G5,linear_monotone,0.7215578557316241
11.9,G5,linear_monotone,0.7221955151230245
12.0,G5,linear_monotone,0.7228318340272584
12.1,G5,linear_monotone,0.7234681529314922
12.2,G5,linear_monotone,0.7241037911371924
12.3,G5,linear_monotone,0.7247385346612119
12.4,G5,linear_monotone,0.7253732781852313
12.5,G5,linear_monotone,0.7260068718193564
12.6,G5,linear_monotone,0.72664002524238
12.7,G5,linear_monotone,0.7272731558379688
12.8,G5,linear_monotone,0.727904704551634
12.9,G5,linear_monotone,0.7285362532652994
13.0,G5,linear_monotone,0.729167307643562
13.1,G5,linear_monotone,0.7297972371531053
13.2,G5,linear_monotone,0.7304271666626487
13.3,G5,linear_monotone,0.7310561219592794
13.4,G5,linear_monotone,0.731684417884699
13.5,G5,linear_monotone,0.7323127138101186
13.6,G5,linear_monotone,0.7329395473767997
13.7,G5,linear_monotone,0.7335661954539997
13.8,G5,linear_monotone,0.7341925468561402
13.9,G5,linear_monotone,0.7348175329380566
14.0,G5,linear_monotone,0.735442519019973
14.1,G5,linear_monotone,0.7360667180821929
14.2,G5,linear_monotone,0.7366900281399019
14.3,G5,linear_monotone,0.737313338197611
14.4,G5,linear_monotone,0.7379353628148788
14.5,G5,linear_monotone,0.7385569829386855
14.6,G5,linear_monotone,0.7391785149537348
14.7,G5,linear_monotone,0.7397984313542441
14.8,G5,linear_monotone,0.7404183477547533
14.9,G5,linear_monotone,0.7410376754585251
15.0,G5,linear_monotone,0.7416558744676931
15.1,G5,linear_monotone,0.7422740734768611
15.2,G5,linear_monotone,0.7428911753221698
15.3,G5,linear_monotone,0.7435076433943368
15.4,G5,linear_monotone,0.744124111466504
15.5,G5,linear_monotone,0.7447389661363526
15.6,G5,linear_monotone,0.7453536898492568
15.7,G5,linear_monotone,0.7459680339161403
15.8,G5,linear_monotone,0.7465809999719119
15.9,G5,linear_monotone,0.7471939660276834
16.0,G5,linear_monotone,0.7478060341568159
16.1,G5,linear_monotone,0.7484172293829517
16.2,G5,linear_monotone,0.7490284246090876
16.3,G5,linear_monotone,0.7496381960605476
16.4,G5,linear_monotone,0.7502476074108677
16.5,G5,linear_monotone,0.7508568584771194
16.6,G5,linear_monotone,0.751464473032702
16.7,G5,linear_monotone,0.7520720875882848
16.8,G5,linear_monotone,0.7526790140027106
16.9,G5,linear_monotone,0.7532848189728092
17.0,G5,linear_monotone,0.7538906239429077
17.1,G5,linear_monotone,0.7544952055554068
17.2,G5,linear_monotone,0.7550991882783457
17.3,G5,linear_monotone,0.7557031710012844
17.4,G5,linear_monotone,0.7563053879043766
17.5,G5,linear_monotone,0.7569075358484281
17.6,G5,linear_monotone,0.7575092155589376
17.7,G5,linear_monotone,0.7581095163231785
17.8,G5,linear_monotone,0.7587098170874194
17.9,G5,linear_monotone,0.7593091052781477
18.0,G5,linear_monotone,0.7599075465932962
18.1,G5,linear_monotone,0.7605059879084447
18.2,G5,linear_monotone,0.7611028652783544
18.3,G5,linear_monotone,0.761699435007586
18.4,G5,linear_monotone,0.7622957660941452
18.5,G5,linear_monotone,0.7628904522338895
18.6,G5,linear_monotone,0.763485138373634
18.7,G5,linear_monotone,0.7640790326555897
18.8,G5,linear_monotone,0.7646718233363066
18.9,G5,linear_monotone,0.7652646140170233
19.0,G5,linear_monotone,0.7658560528106417
19.1,G5,linear_monotone,0.7664469362975767
19.2,G5,linear_monotone,0.7670378197845115
19.3,G5,linear_monotone,0.7676267846592766
19.4,G5,linear_monotone,0.7682157493531966
19.5,G5,linear_monotone,0.7688041523893867
19.6,G5,linear_monotone,0.7693911868272957
19.7,G5,linear_monotone,0.7699782212652043
19.8,G5,linear_monotone,0.7705641256134399
19.9,G5,linear_monotone,0.7711492184692726
20.0,G5,linear_monotone,0.7717343113251057
20.1,G5,linear_monotone,0.7723176991861114
20.2,G5,linear_monotone,0.772900839271409
20.3,G5,linear_monotone,0.7734836569251703
20.4,G5,linear_monotone,0.7740648331897336
20.5,G5,linear_monotone,0.774646009454297
20.6,G5,linear_monotone,0.775226286710548
20.7,G5,linear_monotone,0.7758054882430709
20.8,G5,linear_monotone,0.7763846897755939
20.9,G5,linear_monotone,0.776962409475238
21.0,G5,linear_monotone,0.7775396255039209
21.1,G5,linear_monotone,0.778116766885341
21.2,G5,linear_monotone,0.7786919867784832
21.3,G5,linear_monotone,0.7792672066716254
21.4,G5,linear_monotone,0.7798417674563481
21.5,G5,linear_monotone,0.7804149807229203
21.6,G5,linear_monotone,0.7809881939894924
21.7,G5,linear_monotone,0.7815601576667327
21.8,G5,linear_monotone,0.7821313539569281
21.9,G5,linear_monotone,0.7827025502471237
22.0,G5,linear_monotone,0.7832719005711207
22.1,G5,linear_monotone,0.7838410696768875
22.2,G5,linear_monotone,0.7844098279182457
22.3,G5,linear_monotone,0.7849769597737971
22.4,G5,linear_monotone,0.7855440916293486
22.5,G5,linear_monotone,0.7861102147484974
22.6,G5,linear_monotone,0.7866752994308029
22.7,G5,linear_monotone,0.7872403841131084
22.8,G5,linear_monotone,0.787803856522687
22.9,G5,linear_monotone,0.7883668842519422
23.0,G5,linear_monotone,0.7889297572225447
23.1,G5,linear_monotone,0.7894907183626221
23.2,G5,linear_monotone,0.7900516795026996
23.3,G5,linear_monotone,0.7906118808883088
23.4,G5,linear_monotone,0.7911707659471872
23.5,G5,linear_monotone,0.7917296510060656
23.6,G5,linear_monotone,0.7922871658839258
23.7,G5,linear_monotone,0.7928439655141002
23.8,G5,linear_monotone,0.7934007651442746
23.9,G5,linear_monotone,0.7939555788627084
24.0,G5,linear_monotone,0.7945102838615796
24.1,G5,linear_monotone,0.7950644857294339
24.2,G5,linear_monotone,0.7956170870396785
24.3,G5,linear_monotone,0.796169688349923
24.4,G5,linear_monotone,0.796721169483156
24.5,G5,linear_monotone,0.7972716581930754
24.6,G5,linear_monotone,0.7978221469029949
24.7,G5,linear_monotone,0.7983708933219257
24.8,G5,linear_monotone,0.7989192606657768
24.9,G5,linear_monotone,0.7994673886500203
25.0,G5,linear_monotone,0.8000136260083248
10.0,G1,piecewise_diagnostic,0.7164305498566506
10.1,G1,piecewise_diagnostic,0.7231752116764452
10.2,G1,piecewise_diagnostic,0.7298572927950877
10.3,G1,piecewise_diagnostic,0.7364731508538306
10.4,G1,piecewise_diagnostic,0.7430219509466759
10.5,G1,piecewise_diagnostic,0.7495007930895535
10.6,G1,piecewise_diagnostic,0.7559069065199924
10.7,G1,piecewise_diagnostic,0.7622394462510035
10.8,G1,piecewise_diagnostic,0.768495241097666
10.9,G1,piecewise_diagnostic,0.7746725687647816
11.0,G1,piecewise_diagnostic,0.7807705100747376
11.1,G1,piecewise_diagnostic,0.7867855911815634
11.2,G1,piecewise_diagnostic,0.7927172866130257
11.3,G1,piecewise_diagnostic,0.7985645449446999
11.4,G1,piecewise_diagnostic,0.8043235674669429
11.5,G1,piecewise_diagnostic,0.8099951423887172
11.6,G1,piecewise_diagnostic,0.8155775972917718
11.7,G1,piecewise_diagnostic,0.8210681102356936
11.8,G1,piecewise_diagnostic,0.8264675523705469
11.9,G1,piecewise_diagnostic,0.8317739286955418
12.0,G1,piecewise_diagnostic,0.8369856835294924
12.1,G1,piecewise_diagnostic,0.8421035278975401
12.2,G1,piecewise_diagnostic,0.847125187407881
12.3,G1,piecewise_diagnostic,0.8520504433601713
12.4,G1,piecewise_diagnostic,0.8568797979700424
12.5,G1,piecewise_diagnostic,0.861610688640529
12.6,G1,piecewise_diagnostic,0.8611420796166043
12.7,G1,piecewise_diagnostic,0.8606733802732272
12.8,G1,piecewise_diagnostic,0.8602020916016826
12.9,G1,piecewise_diagnostic,0.8597308029301384
13.0,G1,piecewise_diagnostic,0.8592587466214869
13.1,G1,piecewise_diagnostic,0.8587847811048814
13.2,G1,piecewise_diagnostic,0.8583108155882762
13.3,G1,piecewise_diagnostic,0.8578354066395668
13.4,G1,piecewise_diagnostic,0.8573587672734938
13.5,G1,piecewise_diagnostic,0.8568821279074206
13.6,G1,piecewise_diagnostic,0.8564033709838405
13.7,G1,piecewise_diagnostic,0.8559240609574146
13.8,G1,piecewise_diagnostic,0.85544462834233
13.9,G1,piecewise_diagnostic,0.85496265103865
14.0,G1,piecewise_diagnostic,0.85448067373497
14.1,G1,piecewise_diagnostic,0.8539978999215427
14.2,G1,piecewise_diagnostic,0.8535132589181313
14.3,G1,piecewise_diagnostic,0.8530286179147196
14.4,G1,piecewise_diagnostic,0.8525425083987215
14.5,G1,piecewise_diagnostic,0.8520552074679387
14.6,G1,piecewise_diagnostic,0.8515679065371562
14.7,G1,piecewise_diagnostic,0.8510784671574313
14.8,G1,piecewise_diagnostic,0.8505885102668671
14.9,G1,piecewise_diagnostic,0.850098399002688
15.0,G1,piecewise_diagnostic,0.8496057903155272
15.1,G1,piecewise_diagnostic,0.849113181628366
15.2,G1,piecewise_diagnostic,0.8486197488512279
15.3,G1,piecewise_diagnostic,0.8481244927265906
15.4,G1,piecewise_diagnostic,0.8476292366019533
15.5,G1,piecewise_diagnostic,0.8471324889880002
15.6,G1,piecewise_diagnostic,0.846634589981259
15.7,G1,piecewise_diagnostic,0.8461366909745177
15.8,G1,piecewise_diagnostic,0.8456366355453747
15.9,G1,piecewise_diagnostic,0.8451360984084446
16.0,G1,piecewise_diagnostic,0.8446353757132428
16.1,G1,piecewise_diagnostic,0.8441322053948465
16.2,G1,piecewise_diagnostic,0.8436290350764498
16.3,G1,piecewise_diagnostic,0.8431250145021576
16.4,G1,piecewise_diagnostic,0.8426192161480631
16.5,G1,piecewise_diagnostic,0.8421134177939686
16.6,G1,piecewise_diagnostic,0.841606107204507
16.7,G1,piecewise_diagnostic,0.8410976861577428
16.8,G1,piecewise_diagnostic,0.8405892651109785
16.9,G1,piecewise_diagnostic,0.8400786727174404
17.0,G1,piecewise_diagnostic,0.8395676345184799
17.1,G1,piecewise_diagnostic,0.8390563802935931
17.2,G1,piecewise_diagnostic,0.8385427306805158
17.3,G1,piecewise_diagnostic,0.8380290810674386
17.4,G1,piecewise_diagnostic,0.8375145565676826
17.5,G1,piecewise_diagnostic,0.8369983014763067
17.6,G1,piecewise_diagnostic,0.836482046384931
17.7,G1,piecewise_diagnostic,0.8359642606669047
17.8,G1,piecewise_diagnostic,0.8354454062308936
17.9,G1,piecewise_diagnostic,0.8349265517948828
18.0,G1,piecewise_diagnostic,0.8344055142632982
18.1,G1,piecewise_diagnostic,0.833884066814239
18.2,G1,piecewise_diagnostic,0.8333623737055371
18.3,G1,piecewise_diagnostic,0.8328383397729923
18.4,G1,piecewise_diagnostic,0.8323143058404473
18.5,G1,piecewise_diagnostic,0.8317893740448439
18.6,G1,piecewise_diagnostic,0.831262760356375
18.7,G1,piecewise_diagnostic,0.8307361466679065
18.8,G1,piecewise_diagnostic,0.8302079864369811
18.9,G1,piecewise_diagnostic,0.8296787999181454
19.0,G1,piecewise_diagnostic,0.8291496133993101
19.1,G1,piecewise_diagnostic,0.8286182353329276
19.2,G1,piecewise_diagnostic,0.8280864831072454
19.3,G1,piecewise_diagnostic,0.8275544565388819
19.4,G1,piecewise_diagnostic,0.827020145927777
19.5,G1,piecewise_diagnostic,0.8264858353166723
19.6,G1,piecewise_diagnostic,0.8259506056377484
19.7,G1,piecewise_diagnostic,0.8254137441604588
19.8,G1,piecewise_diagnostic,0.8248768826831696
19.9,G1,piecewise_diagnostic,0.8243384613398751
20.0,G1,piecewise_diagnostic,0.8237990567133369
20.1,G1,piecewise_diagnostic,0.8264203287481178
20.2,G1,piecewise_diagnostic,0.8290196017384459
20.3,G1,piecewise_diagnostic,0.8315956852711134
20.4,G1,piecewise_diagnostic,0.834149796092187
20.5,G1,piecewise_diagnostic,0.8366818366819355
20.6,G1,piecewise_diagnostic,0.8391917143164292
20.7,G1,piecewise_diagnostic,0.8416782007252314
20.8,G1,piecewise_diagnostic,0.8441418656047555
20.9,G1,piecewise_diagnostic,0.8465831064890129
21.0,G1,piecewise_diagnostic,0.8490018512571346
21.1,G1,piecewise_diagnostic,0.8513976241920025
21.2,G1,piecewise_diagnostic,0.853769536126897
21.3,G1,piecewise_diagnostic,0.8561187556681905
21.4,G1,piecewise_diagnostic,0.8584452311204867
21.5,G1,piecewise_diagnostic,0.8607489154926748
21.6,G1,piecewise_diagnostic,0.8630284531877249
21.7,G1,piecewise_diagnostic,0.8652847734115404
21.8,G1,piecewise_diagnostic,0.8675181856800182
21.9,G1,piecewise_diagnostic,0.8697286630251566
22.0,G1,piecewise_diagnostic,0.8719156218752829
22.1,G1,piecewise_diagnostic,0.8740785032837459
22.2,G1,piecewise_diagnostic,0.876218395368462
22.3,G1,piecewise_diagnostic,0.87833529072187
22.4,G1,piecewise_diagnostic,0.8804291864015455
22.5,G1,piecewise_diagnostic,0.8824986174855062
22.6,G1,piecewise_diagnostic,0.8845448615235997
22.7,G1,piecewise_diagnostic,0.8865681268548432
22.8,G1,piecewise_diagnostic,0.8885684293756648
22.9,G1,piecewise_diagnostic,0.890545083387396
23.0,G1,piecewise_diagnostic,0.8924978710842744
23.1,G1,piecewise_diagnostic,0.894427775301031
23.2,G1,piecewise_diagnostic,0.8963348300789402
23.3,G1,piecewise_diagnostic,0.8982190735653639
23.4,G1,piecewise_diagnostic,0.9000789544606562
23.5,G1,piecewise_diagnostic,0.9019160718049536
23.6,G1,piecewise_diagnostic,0.9037305264930374
23.7,G1,piecewise_diagnostic,0.9055223738443832
23.8,G1,piecewise_diagnostic,0.9072908373071141
23.9,G1,piecewise_diagnostic,0.9090360343262931
24.0,G1,piecewise_diagnostic,0.9107588254597493
24.1,G1,piecewise_diagnostic,0.9124592823283852
24.2,G1,piecewise_diagnostic,0.9141373869099756
24.3,G1,piecewise_diagnostic,0.9157918081777923
24.4,G1,piecewise_diagnostic,0.917424146611096
24.5,G1,piecewise_diagnostic,0.9190344891987445
24.6,G1,piecewise_diagnostic,0.9206229263590257
24.7,G1,piecewise_diagnostic,0.9221886066219452
24.8,G1,piecewise_diagnostic,0.9237319619199137
24.9,G1,piecewise_diagnostic,0.9252537211327019
25.0,G1,piecewise_diagnostic,0.9267539888218824
10.0,G2,piecewise_diagnostic,0.6879158809709398
10.1,G2,piecewise_diagnostic,0.6948940636252101
10.2,G2,piecewise_diagnostic,0.7018199629474545
10.3,G2,piecewise_diagnostic,0.7086904230791101
10.4,G2,piecewise_diagnostic,0.7155038521959902
10.5,G2,piecewise_diagnostic,0.7222568611722695
10.6,G2,piecewise_diagnostic,0.7289470808815609
10.7,G2,piecewise_diagnostic,0.7355729042910886
10.8,G2,piecewise_diagnostic,0.7421306379045889
10.9,G2,piecewise_diagnostic,0.7486188942304094
11.0,G2,piecewise_diagnostic,0.7550359881638752
11.1,G2,piecewise_diagnostic,0.7613778874059833
11.2,G2,piecewise_diagnostic,0.7676443559390754
11.3,G2,piecewise_diagnostic,0.7738332272557554
11.4,G2,piecewise_diagnostic,0.77994114168958
11.5,G2,piecewise_diagnostic,0.7859681188396339
11.6,G2,piecewise_diagnostic,0.7919116572755204
11.7,G2,piecewise_diagnostic,0.7977694978715715
11.8,G2,piecewise_diagnostic,0.8035415812657889
11.9,G2,piecewise_diagnostic,0.8092251308096756
12.0,G2,piecewise_diagnostic,0.8148191160016582
12.1,G2,piecewise_diagnostic,0.8203233398885257
12.2,G2,piecewise_diagnostic,0.8257347300251723
12.3,G2,piecewise_diagnostic,0.8310535796735251
12.4,G2,piecewise_diagnostic,0.8362795039175176
12.5,G2,piecewise_diagnostic,0.8414091235639581
12.6,G2,piecewise_diagnostic,0.8409007025171938
12.7,G2,piecewise_diagnostic,0.8403917132813076
12.8,G2,piecewise_diagnostic,0.8398806750823473
12.9,G2,piecewise_diagnostic,0.8393696368833871
13.0,G2,piecewise_diagnostic,0.8388573708871288
13.1,G2,piecewise_diagnostic,0.8383437212740515
13.2,G2,piecewise_diagnostic,0.8378300716609743
13.3,G2,piecewise_diagnostic,0.8373145376896318
13.4,G2,piecewise_diagnostic,0.8367982825982561
13.5,G2,piecewise_diagnostic,0.8362820275068803
13.6,G2,piecewise_diagnostic,0.8357632346937061
13.7,G2,piecewise_diagnostic,0.835244380257695
13.8,G2,piecewise_diagnostic,0.8347249310971335
13.9,G2,piecewise_diagnostic,0.8342034836480742
14.0,G2,piecewise_diagnostic,0.8336820361990149
14.1,G2,piecewise_diagnostic,0.8331593409781136
14.2,G2,piecewise_diagnostic,0.8326353070455691
14.3,G2,piecewise_diagnostic,0.8321112731130242
14.4,G2,piecewise_diagnostic,0.8315853418117612
14.5,G2,piecewise_diagnostic,0.8310587281232924
14.6,G2,piecewise_diagnostic,0.8305321144348238
14.7,G2,piecewise_diagnostic,0.8300029573814904
14.8,G2,piecewise_diagnostic,0.8294737708626547
14.9,G2,piecewise_diagnostic,0.8289439644406611
15.0,G2,piecewise_diagnostic,0.8284122122149793
15.1,G2,piecewise_diagnostic,0.8278804599892974
15.2,G2,piecewise_diagnostic,0.8273474421951027
15.3,G2,piecewise_diagnostic,0.8268131315839978
15.4,G2,piecewise_diagnostic,0.826278820972893
15.5,G2,piecewise_diagnostic,0.8257426029814067
15.6,G2,piecewise_diagnostic,0.8252057415041171
15.7,G2,piecewise_diagnostic,0.8246688779873735
15.8,G2,piecewise_diagnostic,0.8241294733608355
15.9,G2,piecewise_diagnostic,0.8235900687342974
16.0,G2,piecewise_diagnostic,0.823050020498951
16.1,G2,piecewise_diagnostic,0.8225080806376525
16.2,G2,piecewise_diagnostic,0.821966140776354
16.3,G2,piecewise_diagnostic,0.8214229198426878
16.4,G2,piecewise_diagnostic,0.8208784528584939
16.5,G2,piecewise_diagnostic,0.8203339858743004
16.6,G2,piecewise_diagnostic,0.8197876046096667
16.7,G2,piecewise_diagnostic,0.8192406188116175
16.8,G2,piecewise_diagnostic,0.8186936002378744
16.9,G2,piecewise_diagnostic,0.818144104131951
17.0,G2,piecewise_diagnostic,0.8175946080260272
17.1,G2,piecewise_diagnostic,0.8170444461927497
17.2,G2,piecewise_diagnostic,0.8164924484816123
17.3,G2,piecewise_diagnostic,0.815940450770475
17.4,G2,piecewise_diagnostic,0.8153871588869387
17.5,G2,piecewise_diagnostic,0.8148326684696364
17.6,G2,piecewise_diagnostic,0.8142781780523344
17.7,G2,piecewise_diagnostic,0.8137217696730529
17.8,G2,piecewise_diagnostic,0.8131647956447023
17.9,G2,piecewise_diagnostic,0.8126077589889635
18.0,G2,piecewise_diagnostic,0.8120483106403997
18.1,G2,piecewise_diagnostic,0.8114888622918363
18.2,G2,piecewise_diagnostic,0.810928727796148
18.3,G2,piecewise_diagnostic,0.8103668146135425
18.4,G2,piecewise_diagnostic,0.8098049014309374
18.5,G2,piecewise_diagnostic,0.809241683486274
18.6,G2,piecewise_diagnostic,0.8086773151507269
18.7,G2,piecewise_diagnostic,0.8081129468151802
18.8,G2,piecewise_diagnostic,0.8075466601550867
18.9,G2,piecewise_diagnostic,0.8069798465421866
19.0,G2,piecewise_diagnostic,0.8064129414496093
19.1,G2,piecewise_diagnostic,0.8058436926289629
19.2,G2,piecewise_diagnostic,0.8052744438083167
19.3,G2,piecewise_diagnostic,0.8047044902282545
19.4,G2,piecewise_diagnostic,0.8041328164629894
19.5,G2,piecewise_diagnostic,0.8035611426977243
19.6,G2,piecewise_diagnostic,0.8029881561926796
19.7,G2,piecewise_diagnostic,0.8024140679389126
19.8,G2,piecewise_diagnostic,0.8018399796851455
19.9,G2,piecewise_diagnostic,0.8012639761566819
20.0,G2,piecewise_diagnostic,0.8006874840629602
20.1,G2,piecewise_diagnostic,0.8034910554003419
20.2,G2,piecewise_diagnostic,0.8062733614520605
20.3,G2,piecewise_diagnostic,0.8090341085347716
20.4,G2,piecewise_diagnostic,0.8117739568032413
20.5,G2,piecewise_diagnostic,0.8144927653891174
20.6,G2,piecewise_diagnostic,0.8171903938443718
20.7,G2,piecewise_diagnostic,0.8198651665678478
20.8,G2,piecewise_diagnostic,0.8225184851719162
20.9,G2,piecewise_diagnostic,0.825150229234904
21.0,G2,piecewise_diagnostic,0.8277602831141604
21.1,G2,piecewise_diagnostic,0.8303476685251425
21.2,G2,piecewise_diagnostic,0.83291241515773
21.3,G2,piecewise_diagnostic,0.8354551378233301
21.4,G2,piecewise_diagnostic,0.8379757415118234
21.5,G2,piecewise_diagnostic,0.8404739891741012
21.6,G2,piecewise_diagnostic,0.8429484683322567
21.7,G2,piecewise_diagnostic,0.8454005598396845
21.8,G2,piecewise_diagnostic,0.8478301893004402
21.9,G2,piecewise_diagnostic,0.8502372870883957
22.0,G2,piecewise_diagnostic,0.8526207468886551
22.1,G2,piecewise_diagnostic,0.8549809442983661
22.2,G2,piecewise_diagnostic,0.8573184218694245
22.3,G2,piecewise_diagnostic,0.8596331303701537
22.4,G2,piecewise_diagnostic,0.8619247289067787
22.5,G2,piecewise_diagnostic,0.8641921134183117
22.6,G2,piecewise_diagnostic,0.866436604559498
22.7,G2,piecewise_diagnostic,0.8686581731659967
22.8,G2,piecewise_diagnostic,0.8708567946742626
22.9,G2,piecewise_diagnostic,0.8730312463809031
23.0,G2,piecewise_diagnostic,0.8751822542145863
23.1,G2,piecewise_diagnostic,0.8773102683106462
23.2,G2,piecewise_diagnostic,0.8794152836017568
23.3,G2,piecewise_diagnostic,0.8814968545908569
23.4,G2,piecewise_diagnostic,0.8835542124040913
23.5,G2,piecewise_diagnostic,0.8855885853882344
23.6,G2,piecewise_diagnostic,0.8875999873863357
23.7,G2,piecewise_diagnostic,0.8895884365391956
23.8,G2,piecewise_diagnostic,0.8915526110075953
23.9,G2,piecewise_diagnostic,0.8934935745026361
24.0,G2,piecewise_diagnostic,0.8954116716756164
24.1,G2,piecewise_diagnostic,0.8973069387214541
24.2,G2,piecewise_diagnostic,0.8991788308840151
24.3,G2,piecewise_diagnostic,0.9010269233167689
24.4,G2,piecewise_diagnostic,0.9028523278802347
24.5,G2,piecewise_diagnostic,0.9046550980341168
24.6,G2,piecewise_diagnostic,0.9064352911273096
24.7,G2,piecewise_diagnostic,0.9081915080882181
24.8,G2,piecewise_diagnostic,0.9099251228071344
24.9,G2,piecewise_diagnostic,0.9116363683723826
25.0,G2,piecewise_diagnostic,0.9133253183235993
10.0,G3,piecewise_diagnostic,0.6650314969662592
10.1,G3,piecewise_diagnostic,0.6721598210667604
10.2,G3,piecewise_diagnostic,0.6792451548648546
10.3,G3,piecewise_diagnostic,0.686283838097345
10.4,G3,piecewise_diagnostic,0.6932736105763234
10.5,G3,piecewise_diagnostic,0.7002122001044953
10.6,G3,piecewise_diagnostic,0.7070956071105194
10.7,G3,piecewise_diagnostic,0.7139224304881667
10.8,G3,piecewise_diagnostic,0.7206901136676556
10.9,G3,piecewise_diagnostic,0.7273948812241584
11.0,G3,piecewise_diagnostic,0.7340357829820545
11.1,G3,piecewise_diagnostic,0.7406099159304077
11.2,G3,piecewise_diagnostic,0.747114311088431
11.3,G3,piecewise_diagnostic,0.75354802684265
11.4,G3,piecewise_diagnostic,0.7599078955246223
11.5,G3,piecewise_diagnostic,0.7661919410619298
11.6,G3,piecewise_diagnostic,0.7723991650783565
11.7,G3,piecewise_diagnostic,0.7785261009986394
11.8,G3,piecewise_diagnostic,0.7845719250506633
11.9,G3,piecewise_diagnostic,0.7905355222879489
12.0,G3,piecewise_diagnostic,0.7964131020620585
12.1,G3,piecewise_diagnostic,0.8022051218277674
12.2,G3,piecewise_diagnostic,0.8079099460797592
12.3,G3,piecewise_diagnostic,0.8135244977519868
12.4,G3,piecewise_diagnostic,0.8190495583823045
12.5,G3,piecewise_diagnostic,0.8244831023878906
12.6,G3,piecewise_diagnostic,0.8239436977613525
12.7,G3,piecewise_diagnostic,0.8234042931348142
12.8,G3,piecewise_diagnostic,0.8228633717427796
12.9,G3,piecewise_diagnostic,0.822321431881481
13.0,G3,piecewise_diagnostic,0.8217794920201825
13.1,G3,piecewise_diagnostic,0.8212354007236239
13.2,G3,piecewise_diagnostic,0.8206909337394304
13.3,G3,piecewise_diagnostic,0.8201462037874647
13.4,G3,piecewise_diagnostic,0.8195992179894157
13.5,G3,piecewise_diagnostic,0.8190522321913665
13.6,G3,piecewise_diagnostic,0.8185043490459691
13.7,G3,piecewise_diagnostic,0.8179548529400454
13.8,G3,piecewise_diagnostic,0.8174053568341222
13.9,G3,piecewise_diagnostic,0.8168543334264614
14.0,G3,piecewise_diagnostic,0.8163023357153241
14.1,G3,piecewise_diagnostic,0.8157503380041866
14.2,G3,piecewise_diagnostic,0.8151961876111765
14.3,G3,piecewise_diagnostic,0.8146416971938745
14.4,G3,piecewise_diagnostic,0.8140869170486036
14.5,G3,piecewise_diagnostic,0.8135299430202533
14.6,G3,piecewise_diagnostic,0.8129729689919033
14.7,G3,piecewise_diagnostic,0.8124150801589703
14.8,G3,piecewise_diagnostic,0.8118556318104068
14.9,G3,piecewise_diagnostic,0.811296183461843
15.0,G3,piecewise_diagnostic,0.8107352000560802
15.1,G3,piecewise_diagnostic,0.8101732868734752
15.2,G3,piecewise_diagnostic,0.8096113736908698
15.3,G3,piecewise_diagnostic,0.809047310170386
15.4,G3,piecewise_diagnostic,0.8084829418348393
15.5,G3,piecewise_diagnostic,0.8079182582775164
15.6,G3,piecewise_diagnostic,0.8073514446646161
15.7,G3,piecewise_diagnostic,0.8067846310517162
15.8,G3,piecewise_diagnostic,0.8062168872526154
15.9,G3,piecewise_diagnostic,0.8056476384319695
16.0,G3,piecewise_diagnostic,0.8050783896113232
16.1,G3,piecewise_diagnostic,0.8045076008594471
16.2,G3,piecewise_diagnostic,0.803935927094182
16.3,G3,piecewise_diagnostic,0.8033642533289168
16.4,G3,piecewise_diagnostic,0.8027904352532351
16.5,G3,piecewise_diagnostic,0.8022163469994683
16.6,G3,piecewise_diagnostic,0.8016419194077733
16.7,G3,piecewise_diagnostic,0.8010654273140516
16.8,G3,piecewise_diagnostic,0.8004889352203304
16.9,G3,piecewise_diagnostic,0.7999114997378173
17.0,G3,piecewise_diagnostic,0.7993326146445293
17.1,G3,piecewise_diagnostic,0.7987537295512422
17.2,G3,piecewise_diagnostic,0.7981733026286907
17.3,G3,piecewise_diagnostic,0.7975920355674472
17.4,G3,piecewise_diagnostic,0.7970107685062032
17.5,G3,piecewise_diagnostic,0.7964273669302033
17.6,G3,piecewise_diagnostic,0.7958437291231841
17.7,G3,piecewise_diagnostic,0.7952597293484962
17.8,G3,piecewise_diagnostic,0.794673732207772
17.9,G3,piecewise_diagnostic,0.7940877350670488
18.0,G3,piecewise_diagnostic,0.793500783612827
18.1,G3,piecewise_diagnostic,0.7929124387396516
18.2,G3,piecewise_diagnostic,0.7923240938664757
18.3,G3,piecewise_diagnostic,0.7917342083299674
18.4,G3,piecewise_diagnostic,0.7911435275140319
18.5,G3,piecewise_diagnostic,0.7905528466980961
18.6,G3,piecewise_diagnostic,0.7899600450073466
18.7,G3,piecewise_diagnostic,0.7893670402260125
18.8,G3,piecewise_diagnostic,0.7887736524394489
18.9,G3,piecewise_diagnostic,0.7881783358569459
19.0,G3,piecewise_diagnostic,0.7875830192744424
19.1,G3,piecewise_diagnostic,0.7869867398254448
19.2,G3,piecewise_diagnostic,0.7863891237920402
19.3,G3,piecewise_diagnostic,0.7857915077586352
